Order ID,Order Date,Customer ID,Customer Name,Product Name,Product Category,Sub Category,Region,State,City,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode,Segment,Year,YearMonth,Latitude,Longitude
ORD-101993,2023-09-21,CUS-00837,Amy Martinez,Executive Desk Oak,Furniture,Tables,East,Florida,Orlando,527.31,141.08,1,0.1,18.77,Credit Card,Consumer,2023,2023-09,28.5383,-81.3792
ORD-103195,2023-09-21,CUS-00342,Amy Nguyen,Office Chair Ergonomic,Furniture,Chairs,East,New Jersey,Newark,1106.71,213.19,6,0.2,23.28,Credit Card,Consumer,2023,2023-09,40.7357,-74.1724
ORD-100335,2023-09-21,CUS-00137,Kimberly Williams,External SSD 1TB,Technology,Accessories,Central,Michigan,Detroit,105.1,25.67,1,0.05,10.74,Credit Card,Consumer,2023,2023-09,42.3314,-83.0458
ORD-104713,2023-09-21,CUS-00342,Amy Nguyen,Filing Cabinet Metal,Furniture,Storage,West,California,Los Angeles,151.84,29.83,1,0.1,14.56,Debit Card,Consumer,2023,2023-09,34.0522,-118.2437
ORD-102618,2023-09-21,CUS-00557,Matthew Jackson,Binders Pack of 5,Office Supplies,Binders,West,California,Sacramento,10.49,-0.09,1,0.2,10.46,Credit Card,Consumer,2023,2023-09,38.5816,-121.4944
ORD-104605,2023-09-21,CUS-00066,Emily Nelson,Sofa Sectional Gray,Furniture,Furnishings,Central,Illinois,Chicago,4488.07,705.94,6,0.15,34.72,Debit Card,Consumer,2023,2023-09,41.8781,-87.6298
ORD-103536,2023-09-22,CUS-00459,Ryan Turner,Tablet 10-inch,Technology,Computers,South,Alabama,Birmingham,425.7,86.0,1,0.0,21.87,Credit Card,Corporate,2023,2023-09,33.5207,-86.8025
ORD-102815,2023-09-22,CUS-00285,Daniel Walker,Tablet 10-inch,Technology,Computers,Central,Ohio,Columbus,1383.06,126.65,5,0.3,33.3,Debit Card,Consumer,2023,2023-09,39.9612,-82.9988
ORD-103209,2023-09-22,CUS-00522,Charles Turner,Lounge Chair Leather,Furniture,Chairs,East,North Carolina,Charlotte,745.7,171.12,1,0.0,22.41,Cash,Consumer,2023,2023-09,35.2271,-80.8431
ORD-104245,2023-09-23,CUS-00587,Laura Lopez,External SSD 1TB,Technology,Accessories,South,Tennessee,Nashville,380.49,107.07,3,0.0,20.21,Credit Card,Home Office,2023,2023-09,36.1627,-86.7816
ORD-103327,2023-09-23,CUS-00812,Donald Torres,Wireless Charger Pad,Technology,Accessories,Central,Texas,Houston,36.0,8.62,1,0.05,14.45,Debit Card,Home Office,2023,2023-09,29.7604,-95.3698
ORD-104758,2023-09-24,CUS-00339,Edward Torres,Office Chair Ergonomic,Furniture,Chairs,East,Florida,Miami,793.87,216.13,3,0.0,17.57,Online,Corporate,2023,2023-09,25.7617,-80.1918
ORD-100892,2023-09-24,CUS-00169,Sarah Phillips,Sticky Notes Assorted,Office Supplies,Labels,East,Pennsylvania,Pittsburgh,6.3,-0.54,1,0.0,10.54,Credit Card,Consumer,2023,2023-09,40.4406,-79.9959
ORD-104341,2023-09-24,CUS-00657,Kenneth Clark,Smartphone Case Premium,Technology,Phones,West,Colorado,Denver,139.24,60.16,6,0.0,27.02,Credit Card,Consumer,2023,2023-09,39.7392,-104.9903
ORD-104043,2023-09-24,CUS-00216,Jonathan Ramirez,Lounge Chair Leather,Furniture,Chairs,East,New Jersey,Newark,1564.39,364.39,2,0.0,31.61,Credit Card,Corporate,2023,2023-09,40.7357,-74.1724
ORD-104964,2023-09-24,CUS-00606,Dorothy Rivera,Printer Paper A4 Ream,Office Supplies,Paper,South,Oklahoma,Oklahoma City,8.6,0.29,1,0.0,10.23,Credit Card,Consumer,2023,2023-09,35.4676,-97.5164
ORD-104943,2023-09-24,CUS-00014,Kimberly Phillips,Guest Chair Mesh,Furniture,Chairs,Central,Texas,Dallas,608.85,99.22,6,0.2,29.63,Debit Card,Consumer,2023,2023-09,32.7767,-96.797
ORD-100560,2023-09-25,CUS-00742,Michael Thomas,Printer Paper A4 Ream,Office Supplies,Paper,Central,Texas,Dallas,8.53,0.26,1,0.0,10.21,Credit Card,Corporate,2023,2023-09,32.7767,-96.797
ORD-101991,2023-09-25,CUS-00398,Daniel Taylor,Scissors Titanium,Office Supplies,Fasteners,Central,Illinois,Chicago,33.25,7.3,3,0.05,13.33,Credit Card,Consumer,2023,2023-09,41.8781,-87.6298
ORD-104825,2023-09-25,CUS-00750,Brenda Nguyen,Lounge Chair Leather,Furniture,Chairs,East,New Jersey,Newark,691.97,130.96,1,0.1,21.23,Debit Card,Home Office,2023,2023-09,40.7357,-74.1724
ORD-103201,2023-09-25,CUS-00604,Linda Turner,Whiteboard Markers Set,Office Supplies,Art,Central,Wisconsin,Milwaukee,17.6,3.56,2,0.05,10.96,Online,Consumer,2023,2023-09,43.0389,-87.9065
ORD-100838,2023-09-25,CUS-00287,Sharon Green,Scissors Titanium,Office Supplies,Fasteners,East,Pennsylvania,Pittsburgh,69.99,18.19,6,0.0,24.01,Credit Card,Corporate,2023,2023-09,40.4406,-79.9959
ORD-103721,2023-09-25,CUS-00337,Linda Jackson,Smart Watch Series X,Technology,Phones,West,Oregon,Portland,597.02,105.46,2,0.05,22.78,Debit Card,Consumer,2023,2023-09,45.5152,-122.6784
ORD-104837,2023-09-25,CUS-00024,Jonathan Campbell,Tablet 10-inch,Technology,Computers,West,Utah,Salt Lake City,357.85,48.68,1,0.15,24.51,Debit Card,Consumer,2023,2023-09,40.7608,-111.891
ORD-101180,2023-09-26,CUS-00108,Susan Mitchell,Coffee Table Glass,Furniture,Tables,South,Tennessee,Nashville,256.1,56.78,1,0.1,20.71,Online,Corporate,2023,2023-09,36.1627,-86.7816
ORD-100232,2023-09-26,CUS-00223,Paul Flores,Bluetooth Headphones,Technology,Accessories,Central,Texas,Houston,133.3,29.38,1,0.05,15.09,Online,Corporate,2023,2023-09,29.7604,-95.3698
ORD-101895,2023-09-26,CUS-00097,Kenneth Thomas,Stapler Heavy Duty,Office Supplies,Fasteners,West,California,San Francisco,12.06,-1.02,1,0.2,13.93,Online,Consumer,2023,2023-09,37.7749,-122.4194
ORD-101193,2023-09-26,CUS-00478,Linda White,Bluetooth Headphones,Technology,Accessories,East,New York,New York City,158.29,39.86,1,0.0,12.76,Credit Card,Home Office,2023,2023-09,40.7128,-74.006
ORD-103140,2023-09-26,CUS-00042,Jonathan Carter,Printer Paper A4 Ream,Office Supplies,Paper,Central,Missouri,Kansas City,16.01,1.9,2,0.15,12.41,Online,Consumer,2023,2023-09,39.0997,-94.5786
ORD-101137,2023-09-27,CUS-00758,Charles Phillips,Webcam HD 1080p,Technology,Accessories,West,Arizona,Phoenix,214.04,55.63,3,0.1,18.4,Credit Card,Consumer,2023,2023-09,33.4484,-112.074
ORD-104841,2023-09-27,CUS-00257,Michael Martinez,Sticky Notes Assorted,Office Supplies,Labels,East,Florida,Miami,10.07,-1.28,2,0.15,16.32,Credit Card,Consumer,2023,2023-09,25.7617,-80.1918
ORD-103442,2023-09-27,CUS-00014,Kimberly Phillips,Whiteboard Markers Set,Office Supplies,Art,East,New Jersey,Newark,23.15,2.86,3,0.2,15.64,Credit Card,Consumer,2023,2023-09,40.7357,-74.1724
ORD-102442,2023-09-27,CUS-00605,Karen Martin,Monitor 27-inch 4K,Technology,Computers,Central,Michigan,Detroit,813.59,120.46,2,0.1,27.76,Credit Card,Consumer,2023,2023-09,42.3314,-83.0458
ORD-103337,2023-09-27,CUS-00575,Thomas Jones,Toner Cartridge Black,Office Supplies,Appliances,Central,Texas,Austin,140.44,26.34,2,0.05,17.02,Credit Card,Consumer,2023,2023-09,30.2672,-97.7431
ORD-101342,2023-09-28,CUS-00339,Edward Torres,Guest Chair Mesh,Furniture,Chairs,South,Alabama,Birmingham,121.69,27.08,1,0.0,13.04,UPI,Corporate,2023,2023-09,33.5207,-86.8025
ORD-103233,2023-09-28,CUS-00498,Kevin Evans,Smart Watch Series X,Technology,Phones,East,Florida,Orlando,1241.35,202.4,5,0.1,24.66,Credit Card,Consumer,2023,2023-09,28.5383,-81.3792
ORD-100321,2023-09-29,CUS-00823,Donna Phillips,Office Chair Ergonomic,Furniture,Chairs,Central,Texas,Houston,196.9,34.45,1,0.2,14.1,Online,Consumer,2023,2023-09,29.7604,-95.3698
ORD-103584,2023-09-29,CUS-00496,Ronald Rodriguez,Envelopes Box 100,Office Supplies,Envelopes,West,California,San Diego,38.25,10.63,3,0.0,14.43,Online,Corporate,2023,2023-09,32.7157,-117.1611
ORD-104865,2023-09-29,CUS-00496,Ronald Rodriguez,Desk Organizer Bamboo,Office Supplies,Storage,East,Massachusetts,Boston,28.81,4.18,1,0.15,12.75,Credit Card,Corporate,2023,2023-09,42.3601,-71.0589
ORD-100675,2023-09-29,CUS-00732,Brian Davis,Laptop Pro 15-inch,Technology,Computers,West,California,Sacramento,1029.59,112.52,1,0.15,31.53,Debit Card,Consumer,2023,2023-09,38.5816,-121.4944
ORD-102249,2023-09-29,CUS-00280,Jeffrey Garcia,Envelopes Box 100,Office Supplies,Envelopes,Central,Illinois,Chicago,24.26,5.77,2,0.0,11.92,Credit Card,Corporate,2023,2023-09,41.8781,-87.6298
ORD-100342,2023-09-29,CUS-00332,David Thomas,Printer Paper A4 Ream,Office Supplies,Paper,East,Massachusetts,Boston,16.14,0.55,2,0.15,16.42,Credit Card,Corporate,2023,2023-09,42.3601,-71.0589
ORD-102911,2023-09-29,CUS-00382,Melissa Wilson,USB-C Hub 7-in-1,Technology,Accessories,Central,Ohio,Cleveland,153.45,52.08,3,0.0,17.8,UPI,Consumer,2023,2023-09,41.4993,-81.6944
ORD-102221,2023-09-30,CUS-00518,Steven Brown,Smart Watch Series X,Technology,Phones,West,Nevada,Las Vegas,291.21,50.18,1,0.05,14.72,Online,Corporate,2023,2023-09,36.1699,-115.1398
ORD-100872,2023-09-30,CUS-00428,Mark Diaz,Stapler Heavy Duty,Office Supplies,Fasteners,South,Tennessee,Nashville,14.42,1.03,1,0.05,12.72,Online,Consumer,2023,2023-09,36.1627,-86.7816
ORD-100458,2023-10-01,CUS-00344,Steven Nelson,Wireless Charger Pad,Technology,Accessories,East,New York,New York City,72.84,20.15,2,0.15,13.2,Online,Consumer,2023,2023-10,40.7128,-74.006
ORD-102408,2023-10-01,CUS-00685,Andrew Lee,External SSD 1TB,Technology,Accessories,West,California,San Francisco,839.44,226.23,8,0.05,25.18,Debit Card,Consumer,2023,2023-10,37.7749,-122.4194
ORD-100330,2023-10-01,CUS-00584,Jessica Taylor,Monitor 27-inch 4K,Technology,Computers,West,Arizona,Phoenix,404.85,57.21,1,0.1,21.62,Credit Card,Corporate,2023,2023-10,33.4484,-112.074
ORD-103193,2023-10-01,CUS-00773,Richard Phillips,Monitor 27-inch 4K,Technology,Computers,West,California,Sacramento,862.43,128.72,2,0.1,26.47,Online,Home Office,2023,2023-10,38.5816,-121.4944
ORD-100703,2023-10-01,CUS-00515,Jeffrey Robinson,Binders Pack of 5,Office Supplies,Binders,East,New York,Buffalo,39.12,11.14,3,0.0,15.12,Debit Card,Corporate,2023,2023-10,42.8864,-78.8784
ORD-102302,2023-10-01,CUS-00040,Shirley Taylor,Desk Organizer Bamboo,Office Supplies,Storage,East,New Jersey,Newark,31.34,5.72,1,0.15,10.51,Debit Card,Home Office,2023,2023-10,40.7357,-74.1724
ORD-103577,2023-10-01,CUS-00680,Michael Miller,Desk Organizer Bamboo,Office Supplies,Storage,East,New York,New York City,27.88,4.64,1,0.15,10.63,Online,Consumer,2023,2023-10,40.7128,-74.006
ORD-101829,2023-10-01,CUS-00443,Jeffrey Clark,Desk Organizer Bamboo,Office Supplies,Storage,East,Maryland,Baltimore,65.22,16.06,2,0.1,13.74,Credit Card,Consumer,2023,2023-10,39.2904,-76.6122
ORD-100375,2023-10-02,CUS-00770,Stephen Lee,Coffee Table Glass,Furniture,Tables,East,New York,New York City,866.01,156.37,4,0.25,23.34,Credit Card,Corporate,2023,2023-10,40.7128,-74.006
ORD-100814,2023-10-02,CUS-00105,Anna Rivera,Printer Paper A4 Ream,Office Supplies,Paper,Central,Texas,Austin,8.28,-0.54,1,0.0,12.19,Credit Card,Consumer,2023,2023-10,30.2672,-97.7431
ORD-101562,2023-10-02,CUS-00040,Shirley Taylor,Filing Cabinet Metal,Furniture,Storage,Central,Illinois,Springfield,129.63,19.21,1,0.2,15.49,Debit Card,Home Office,2023,2023-10,39.7817,-89.6501
ORD-105180,2023-10-02,CUS-00318,Matthew Hall,Filing Cabinet Metal,Furniture,Storage,Central,Michigan,Detroit,146.08,30.66,1,0.05,16.75,Credit Card,Consumer,2023,2023-10,42.3314,-83.0458
ORD-102041,2023-10-02,CUS-00326,Ryan Smith,Bookshelf 5-Tier,Furniture,Bookcases,Central,Ohio,Cleveland,587.16,169.22,3,0.0,19.78,Credit Card,Corporate,2023,2023-10,41.4993,-81.6944
ORD-102043,2023-10-03,CUS-00397,Donald Nguyen,Bookshelf 5-Tier,Furniture,Bookcases,West,California,San Diego,492.12,100.01,3,0.2,23.58,Credit Card,Consumer,2023,2023-10,32.7157,-117.1611
ORD-104005,2023-10-03,CUS-00743,Stephanie Lewis,Filing Cabinet Metal,Furniture,Storage,Central,Illinois,Chicago,171.13,40.97,1,0.0,14.96,Debit Card,Consumer,2023,2023-10,41.8781,-87.6298
ORD-101831,2023-10-04,CUS-00830,Brenda Allen,Guest Chair Mesh,Furniture,Chairs,South,Oklahoma,Oklahoma City,138.28,31.28,1,0.0,13.34,Online,Consumer,2023,2023-10,35.4676,-97.5164
ORD-104845,2023-10-04,CUS-00417,Kenneth Nelson,Tablet 10-inch,Technology,Computers,Central,Texas,Austin,2416.46,517.88,6,0.0,39.27,Online,Consumer,2023,2023-10,30.2672,-97.7431
ORD-100682,2023-10-04,CUS-00842,Joshua Smith,Desk Organizer Bamboo,Office Supplies,Storage,West,California,Los Angeles,33.42,7.05,1,0.05,12.32,UPI,Home Office,2023,2023-10,34.0522,-118.2437
ORD-101157,2023-10-05,CUS-00080,Donald Hernandez,Mechanical Keyboard RGB,Technology,Accessories,Central,Ohio,Columbus,86.04,24.91,1,0.05,9.96,Online,Consumer,2023,2023-10,39.9612,-82.9988
ORD-104244,2023-10-05,CUS-00382,Melissa Wilson,Sticky Notes Assorted,Office Supplies,Labels,West,Washington,Seattle,23.89,5.54,4,0.0,18.31,Online,Consumer,2023,2023-10,47.6062,-122.3321
ORD-104017,2023-10-05,CUS-00763,Matthew Brown,Sofa Sectional Gray,Furniture,Furnishings,East,Pennsylvania,Philadelphia,9279.41,2019.22,10,0.0,63.58,Credit Card,Consumer,2023,2023-10,39.9526,-75.1652
ORD-100249,2023-10-05,CUS-00083,Deborah Taylor,Conference Table 8-Seat,Furniture,Tables,Central,Texas,Houston,949.97,107.78,1,0.3,44.9,Online,Home Office,2023,2023-10,29.7604,-95.3698
ORD-101719,2023-10-05,CUS-00750,Brenda Nguyen,Tablet 10-inch,Technology,Computers,West,California,Sacramento,1127.24,239.4,3,0.0,24.56,Online,Home Office,2023,2023-10,38.5816,-121.4944
ORD-101654,2023-10-05,CUS-00757,Mark Martin,Laptop Pro 15-inch,Technology,Computers,East,New Jersey,Newark,1045.46,112.91,1,0.15,35.83,Debit Card,Home Office,2023,2023-10,40.7357,-74.1724
ORD-103513,2023-10-05,CUS-00076,Emily Robinson,Smart Watch Series X,Technology,Phones,West,Arizona,Phoenix,297.73,56.32,1,0.0,17.72,Debit Card,Consumer,2023,2023-10,33.4484,-112.074
ORD-101071,2023-10-05,CUS-00331,Jonathan Harris,Executive Desk Oak,Furniture,Tables,South,Kentucky,Louisville,1741.82,547.89,3,0.0,27.13,Online,Home Office,2023,2023-10,38.2527,-85.7585
ORD-104671,2023-10-06,CUS-00477,Michelle Robinson,Standing Desk Adjustable,Furniture,Tables,East,New Jersey,Newark,827.87,263.7,2,0.05,27.13,Credit Card,Consumer,2023,2023-10,40.7357,-74.1724
ORD-105048,2023-10-06,CUS-00197,Sarah Parker,Bluetooth Headphones,Technology,Accessories,East,New York,Buffalo,147.89,32.82,1,0.05,16.09,UPI,Consumer,2023,2023-10,42.8864,-78.8784
ORD-104334,2023-10-06,CUS-00502,Margaret Perez,Executive Desk Oak,Furniture,Tables,South,Kentucky,Louisville,426.45,84.54,1,0.25,26.52,Debit Card,Home Office,2023,2023-10,38.2527,-85.7585
ORD-104797,2023-10-06,CUS-00427,Margaret Martinez,Smart Watch Series X,Technology,Phones,Central,Missouri,Kansas City,827.63,165.28,3,0.0,24.34,Online,Corporate,2023,2023-10,39.0997,-94.5786
ORD-104060,2023-10-06,CUS-00446,Jennifer Anderson,Wireless Mouse Ergonomic,Technology,Accessories,West,Colorado,Denver,31.97,8.78,1,0.0,13.27,Debit Card,Consumer,2023,2023-10,39.7392,-104.9903
ORD-100224,2023-10-06,CUS-00716,Joseph Brown,Mechanical Keyboard RGB,Technology,Accessories,Central,Illinois,Chicago,179.72,58.62,2,0.0,12.24,Credit Card,Home Office,2023,2023-10,41.8781,-87.6298
ORD-104394,2023-10-07,CUS-00283,Robert Carter,USB-C Hub 7-in-1,Technology,Accessories,Central,Ohio,Cleveland,91.73,24.04,2,0.15,15.18,UPI,Corporate,2023,2023-10,41.4993,-81.6944
ORD-104261,2023-10-07,CUS-00762,Laura Diaz,Lounge Chair Leather,Furniture,Chairs,South,Oklahoma,Oklahoma City,564.83,69.38,1,0.25,27.7,Credit Card,Consumer,2023,2023-10,35.4676,-97.5164
ORD-100363,2023-10-07,CUS-00377,Sarah Williams,Conference Table 8-Seat,Furniture,Tables,West,California,San Francisco,1163.36,230.97,1,0.1,38.09,Credit Card,Home Office,2023,2023-10,37.7749,-122.4194
ORD-103155,2023-10-07,CUS-00015,Ryan Wright,Monitor 27-inch 4K,Technology,Computers,East,New York,Buffalo,965.86,185.49,2,0.0,21.96,Debit Card,Consumer,2023,2023-10,42.8864,-78.8784
ORD-102828,2023-10-08,CUS-00576,George White,Sticky Notes Assorted,Office Supplies,Labels,Central,Texas,Dallas,27.78,6.2,5,0.0,21.98,Debit Card,Consumer,2023,2023-10,32.7767,-96.797
ORD-100866,2023-10-08,CUS-00801,John Garcia,Envelopes Box 100,Office Supplies,Envelopes,West,Washington,Seattle,49.26,12.73,4,0.0,21.34,Online,Consumer,2023,2023-10,47.6062,-122.3321
ORD-100906,2023-10-08,CUS-00685,Andrew Lee,Tablet 10-inch,Technology,Computers,East,New York,New York City,806.13,171.22,2,0.0,17.5,Debit Card,Consumer,2023,2023-10,40.7128,-74.006
ORD-100966,2023-10-08,CUS-00429,Brenda White,Wireless Charger Pad,Technology,Accessories,West,California,Los Angeles,116.28,40.43,3,0.0,17.37,Online,Consumer,2023,2023-10,34.0522,-118.2437
ORD-100372,2023-10-08,CUS-00101,Richard Jones,Sticky Notes Assorted,Office Supplies,Labels,East,North Carolina,Charlotte,6.05,-1.16,1,0.0,11.97,Debit Card,Corporate,2023,2023-10,35.2271,-80.8431
ORD-104241,2023-10-08,CUS-00285,Daniel Walker,Filing Cabinet Metal,Furniture,Storage,East,New York,Buffalo,262.79,48.1,2,0.15,20.25,Credit Card,Consumer,2023,2023-10,42.8864,-78.8784
ORD-100549,2023-10-08,CUS-00143,Betty White,Whiteboard Markers Set,Office Supplies,Art,East,New York,Buffalo,10.73,1.2,1,0.0,10.05,Cash,Consumer,2023,2023-10,42.8864,-78.8784
ORD-101867,2023-10-09,CUS-00847,Ronald Lee,Office Chair Ergonomic,Furniture,Chairs,Central,Texas,Dallas,246.71,59.42,1,0.05,13.5,Debit Card,Consumer,2023,2023-10,32.7767,-96.797
ORD-104674,2023-10-09,CUS-00691,Susan Perez,Wireless Charger Pad,Technology,Accessories,West,California,Sacramento,121.54,41.85,3,0.0,19.32,Online,Consumer,2023,2023-10,38.5816,-121.4944
ORD-105198,2023-10-09,CUS-00784,Anna Adams,Tablet 10-inch,Technology,Computers,West,Utah,Salt Lake City,3350.06,451.53,10,0.2,49.94,Credit Card,Home Office,2023,2023-10,40.7608,-111.891
ORD-101937,2023-10-10,CUS-00472,Laura Baker,Laptop Pro 15-inch,Technology,Computers,East,North Carolina,Charlotte,1264.39,212.55,1,0.0,42.98,Cash,Home Office,2023,2023-10,35.2271,-80.8431
ORD-102767,2023-10-10,CUS-00308,Rebecca Turner,USB-C Hub 7-in-1,Technology,Accessories,East,Pennsylvania,Pittsburgh,200.12,65.46,4,0.05,18.82,Debit Card,Consumer,2023,2023-10,40.4406,-79.9959
ORD-104630,2023-10-10,CUS-00177,Emily Lewis,Bluetooth Headphones,Technology,Accessories,South,Tennessee,Nashville,555.07,135.53,4,0.05,25.11,Credit Card,Consumer,2023,2023-10,36.1627,-86.7816
ORD-105163,2023-10-10,CUS-00572,Linda Jones,Conference Table 8-Seat,Furniture,Tables,Central,Indiana,Indianapolis,2274.1,464.4,2,0.1,37.59,Credit Card,Corporate,2023,2023-10,39.7684,-86.1581
ORD-104481,2023-10-10,CUS-00205,Robert Flores,Mechanical Keyboard RGB,Technology,Accessories,South,Louisiana,New Orleans,331.69,73.06,5,0.25,28.18,Debit Card,Consumer,2023,2023-10,29.9511,-90.0715
ORD-104557,2023-10-10,CUS-00818,Sandra Turner,Webcam HD 1080p,Technology,Accessories,East,New York,Buffalo,77.12,20.33,1,0.0,14.62,Credit Card,Consumer,2023,2023-10,42.8864,-78.8784
ORD-102054,2023-10-10,CUS-00826,George Miller,Printer Paper A4 Ream,Office Supplies,Paper,West,Oregon,Portland,8.87,0.97,1,0.0,8.62,Credit Card,Consumer,2023,2023-10,45.5152,-122.6784
ORD-100764,2023-10-10,CUS-00140,Matthew Taylor,Webcam HD 1080p,Technology,Accessories,West,Oregon,Portland,76.32,17.04,1,0.1,14.56,Debit Card,Consumer,2023,2023-10,45.5152,-122.6784
ORD-102254,2023-10-10,CUS-00240,Melissa Walker,Wireless Charger Pad,Technology,Accessories,West,Colorado,Denver,78.18,26.43,2,0.0,13.84,Debit Card,Corporate,2023,2023-10,39.7392,-104.9903
ORD-101434,2023-10-10,CUS-00571,Emily Green,Toner Cartridge Black,Office Supplies,Appliances,South,Oklahoma,Oklahoma City,46.95,-1.17,1,0.3,13.01,Debit Card,Home Office,2023,2023-10,35.4676,-97.5164
ORD-101525,2023-10-11,CUS-00354,Michael Hill,Conference Table 8-Seat,Furniture,Tables,Central,Michigan,Detroit,2093.22,381.59,2,0.15,46.05,Credit Card,Corporate,2023,2023-10,42.3314,-83.0458
ORD-102932,2023-10-11,CUS-00118,Anna Williams,Coffee Table Glass,Furniture,Tables,East,New Jersey,Newark,545.07,150.62,2,0.0,21.29,Online,Home Office,2023,2023-10,40.7357,-74.1724
ORD-101927,2023-10-11,CUS-00395,Daniel Davis,Guest Chair Mesh,Furniture,Chairs,Central,Minnesota,Minneapolis,133.47,30.32,1,0.0,12.52,Online,Corporate,2023,2023-10,44.9778,-93.265
ORD-104022,2023-10-11,CUS-00154,Margaret Allen,Binders Pack of 5,Office Supplies,Binders,East,New Jersey,Newark,50.7,15.27,4,0.0,17.2,Online,Consumer,2023,2023-10,40.7357,-74.1724
ORD-100128,2023-10-11,CUS-00352,Donna Johnson,Monitor 27-inch 4K,Technology,Computers,West,California,Sacramento,1281.64,195.65,3,0.1,26.9,Online,Home Office,2023,2023-10,38.5816,-121.4944
ORD-100319,2023-10-11,CUS-00569,Brian Lewis,Standing Desk Adjustable,Furniture,Tables,East,Florida,Miami,393.93,113.69,1,0.1,24.08,Credit Card,Consumer,2023,2023-10,25.7617,-80.1918
ORD-102810,2023-10-12,CUS-00681,Jacob Miller,Bluetooth Headphones,Technology,Accessories,West,California,San Francisco,484.49,130.37,3,0.0,15.12,Cash,Corporate,2023,2023-10,37.7749,-122.4194
ORD-104657,2023-10-12,CUS-00657,Kenneth Clark,Printer Paper A4 Ream,Office Supplies,Paper,East,Pennsylvania,Pittsburgh,69.46,21.07,8,0.0,29.1,Credit Card,Consumer,2023,2023-10,40.4406,-79.9959
ORD-101289,2023-10-12,CUS-00375,David Green,Toner Cartridge Black,Office Supplies,Appliances,Central,Ohio,Cleveland,196.17,41.83,3,0.0,20.61,Credit Card,Home Office,2023,2023-10,41.4993,-81.6944
ORD-104737,2023-10-12,CUS-00442,Jeffrey Nelson,Sticky Notes Assorted,Office Supplies,Labels,East,Pennsylvania,Pittsburgh,5.45,-2.05,1,0.1,13.02,Credit Card,Consumer,2023,2023-10,40.4406,-79.9959
ORD-102051,2023-10-12,CUS-00777,Kevin Anderson,Coffee Table Glass,Furniture,Tables,East,Maryland,Baltimore,488.34,125.58,2,0.05,17.91,Credit Card,Consumer,2023,2023-10,39.2904,-76.6122
ORD-102554,2023-10-12,CUS-00213,Ashley Miller,Smart Watch Series X,Technology,Phones,Central,Texas,Austin,624.22,122.49,2,0.0,24.57,Debit Card,Corporate,2023,2023-10,30.2672,-97.7431
ORD-101504,2023-10-12,CUS-00533,Joshua Davis,Sofa Sectional Gray,Furniture,Furnishings,West,California,Los Angeles,1693.77,364.02,2,0.0,24.61,Credit Card,Consumer,2023,2023-10,34.0522,-118.2437
