Order ID,Order Date,Ship Date,Customer Name,Customer ID,Product Name,Product Category,Sub Category,Region,Country,State,City,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode,Segment
ORD-105124,2023-07-10,2023-07-14,Paul Allen,CUS-00279,Filing Cabinet Metal,Furniture,Storage,East,United States,Massachusetts,Boston,824.03,146.29,6,0.2,29.36,Debit Card,Corporate
ORD-102747,2023-07-10,2023-07-14,Kathleen Lee,CUS-00701,Mechanical Keyboard RGB,Technology,Accessories,East,United States,Florida,Orlando,78.84,20.87,1,0.1,10.21,Credit Card,Home Office
ORD-104539,2023-07-11,2023-07-18,Steven Roberts,CUS-00207,Guest Chair Mesh,Furniture,Chairs,West,United States,Arizona,Phoenix,183.55,18.88,2,0.3,19.47,Debit Card,Consumer
ORD-102587,2023-07-11,2023-07-15,Anthony Nelson,CUS-00022,Executive Desk Oak,Furniture,Tables,Central,United States,Texas,Dallas,592.69,167.87,1,0.05,28.38,Credit Card,Consumer
ORD-100501,2023-07-11,2023-07-16,Nicholas Scott,CUS-00543,Whiteboard Markers Set,Office Supplies,Art,East,United States,North Carolina,Charlotte,15.74,0.13,2,0.25,14.93,Credit Card,Consumer
ORD-101549,2023-07-11,2023-07-13,Amy Nguyen,CUS-00342,Desk Organizer Bamboo,Office Supplies,Storage,South,United States,Tennessee,Nashville,101.53,30.55,3,0.0,17.14,Credit Card,Consumer
ORD-101149,2023-07-11,2023-07-14,Susan Roberts,CUS-00165,Printer Paper A4 Ream,Office Supplies,Paper,Central,United States,Indiana,Indianapolis,8.97,0.53,1,0.0,10.03,Online,Consumer
ORD-101461,2023-07-12,2023-07-18,Charles Rodriguez,CUS-00394,Sticky Notes Assorted,Office Supplies,Labels,Central,United States,Ohio,Cleveland,46.97,12.65,8,0.0,30.95,Debit Card,Corporate
ORD-103894,2023-07-12,2023-07-16,James Garcia,CUS-00530,Binders Pack of 5,Office Supplies,Binders,West,United States,California,San Francisco,12.82,0.58,1,0.0,13.74,Online,Consumer
ORD-102095,2023-07-12,2023-07-15,Rebecca Harris,CUS-00184,Monitor 27-inch 4K,Technology,Computers,East,United States,Massachusetts,Boston,373.95,52.88,1,0.1,19.86,Debit Card,Home Office
ORD-103508,2023-07-12,2023-07-16,Jessica Campbell,CUS-00145,Executive Desk Oak,Furniture,Tables,East,United States,North Carolina,Charlotte,1874.87,590.22,3,0.0,27.82,Cash,Home Office
ORD-104775,2023-07-12,2023-07-17,Shirley Hill,CUS-00248,Coffee Table Glass,Furniture,Tables,West,United States,California,San Francisco,273.88,72.74,1,0.0,19.09,UPI,Consumer
ORD-102459,2023-07-12,2023-07-16,Joseph Clark,CUS-00650,Printer Paper A4 Ream,Office Supplies,Paper,East,United States,Florida,Orlando,18.83,3.52,2,0.0,14.15,Credit Card,Corporate
ORD-104132,2023-07-12,2023-07-15,Robert Martin,CUS-00735,Ballpoint Pens Pack 12,Office Supplies,Art,Central,United States,Illinois,Springfield,5.11,-1.83,1,0.15,11.37,Online,Consumer
ORD-103868,2023-07-13,2023-07-18,Timothy Lewis,CUS-00730,External SSD 1TB,Technology,Accessories,West,United States,Oregon,Portland,1196.69,343.44,10,0.0,44.49,Credit Card,Home Office
ORD-101240,2023-07-13,2023-07-18,Timothy Lewis,CUS-00730,Sofa Sectional Gray,Furniture,Furnishings,Central,United States,Wisconsin,Milwaukee,1577.73,304.36,2,0.05,31.95,Cash,Home Office
ORD-104074,2023-07-14,2023-07-18,Sandra Perez,CUS-00392,Printer Paper A4 Ream,Office Supplies,Paper,South,United States,Alabama,Birmingham,6.32,-1.54,1,0.25,10.73,Cash,Corporate
ORD-103547,2023-07-14,2023-07-19,Michael Nguyen,CUS-00089,Sticky Notes Assorted,Office Supplies,Labels,East,United States,Florida,Miami,5.12,-1.81,1,0.1,11.89,Credit Card,Consumer
ORD-103153,2023-07-14,2023-07-17,Steven Baker,CUS-00357,Webcam HD 1080p,Technology,Accessories,South,United States,South Carolina,Charleston,212.21,60.58,3,0.05,14.88,Debit Card,Corporate
ORD-104928,2023-07-14,2023-07-18,Anna Young,CUS-00783,Standing Desk Adjustable,Furniture,Tables,South,United States,Tennessee,Nashville,1093.84,307.14,3,0.15,28.77,Credit Card,Consumer
ORD-102015,2023-07-14,2023-07-17,Sharon Martinez,CUS-00338,Smart Watch Series X,Technology,Phones,West,United States,Colorado,Denver,580.43,104.65,2,0.05,16.09,Credit Card,Consumer
ORD-103289,2023-07-14,2023-07-21,Amanda Jones,CUS-00453,Smart Watch Series X,Technology,Phones,South,United States,Louisiana,New Orleans,573.25,113.43,2,0.0,19.87,Debit Card,Consumer
ORD-103783,2023-07-14,2023-07-18,Joshua Davis,CUS-00533,Bookshelf 5-Tier,Furniture,Bookcases,West,United States,Utah,Salt Lake City,552.47,149.1,3,0.05,15.99,Credit Card,Consumer
ORD-103156,2023-07-15,2023-07-20,Paul Turner,CUS-00364,Wireless Charger Pad,Technology,Accessories,East,United States,Florida,Miami,207.98,75.38,5,0.0,22.32,Debit Card,Consumer
ORD-103717,2023-07-15,2023-07-20,Ashley Williams,CUS-00655,Smart Watch Series X,Technology,Phones,Central,United States,Ohio,Columbus,299.93,58.09,1,0.0,13.99,Online,Corporate
ORD-103808,2023-07-15,2023-07-18,Ashley Young,CUS-00778,Scissors Titanium,Office Supplies,Fasteners,East,United States,Pennsylvania,Pittsburgh,11.52,1.07,1,0.0,9.45,Credit Card,Corporate
ORD-100422,2023-07-16,2023-07-19,Jason Diaz,CUS-00431,USB-C Hub 7-in-1,Technology,Accessories,West,United States,California,San Diego,129.45,34.56,3,0.15,19.6,Cash,Corporate
ORD-103199,2023-07-16,2023-07-19,Donald Lewis,CUS-00511,Binders Pack of 5,Office Supplies,Binders,East,United States,Florida,Orlando,48.05,13.49,4,0.0,19.13,Online,Corporate
ORD-103284,2023-07-16,2023-07-19,Betty Walker,CUS-00846,External SSD 1TB,Technology,Accessories,South,United States,Kentucky,Louisville,94.71,14.37,1,0.25,13.07,Credit Card,Consumer
ORD-100880,2023-07-16,2023-07-22,Margaret Robinson,CUS-00199,Laptop Pro 15-inch,Technology,Computers,East,United States,Florida,Miami,3585.77,630.54,3,0.0,42.56,UPI,Consumer
ORD-102552,2023-07-16,2023-07-17,Kathleen Thomas,CUS-00768,Lounge Chair Leather,Furniture,Chairs,Central,United States,Texas,Austin,1369.21,233.84,2,0.15,36.06,Online,Corporate
ORD-102472,2023-07-16,2023-07-20,Melissa Scott,CUS-00519,Stapler Heavy Duty,Office Supplies,Fasteners,East,United States,Pennsylvania,Philadelphia,25.91,4.53,2,0.1,13.71,UPI,Home Office
ORD-103516,2023-07-16,2023-07-19,Elizabeth Hernandez,CUS-00267,Office Chair Ergonomic,Furniture,Chairs,South,United States,Kentucky,Louisville,694.64,188.49,3,0.0,17.18,UPI,Consumer
ORD-100301,2023-07-16,2023-07-20,Deborah Taylor,CUS-00083,Envelopes Box 100,Office Supplies,Envelopes,Central,United States,Illinois,Springfield,12.1,0.76,1,0.05,11.3,Online,Home Office
ORD-102941,2023-07-17,2023-07-20,Edward Martin,CUS-00749,Webcam HD 1080p,Technology,Accessories,Central,United States,Texas,Austin,163.07,49.25,2,0.0,13.03,Credit Card,Consumer
ORD-102564,2023-07-17,2023-07-20,Joseph Diaz,CUS-00412,External SSD 1TB,Technology,Accessories,South,United States,Tennessee,Nashville,113.46,26.61,1,0.05,14.74,Online,Corporate
ORD-101887,2023-07-17,2023-07-19,Ryan Jackson,CUS-00084,Smart Watch Series X,Technology,Phones,East,United States,Maryland,Baltimore,1072.23,193.45,4,0.05,29.36,Online,Consumer
ORD-101031,2023-07-17,2023-07-18,Shirley Lee,CUS-00754,Sticky Notes Assorted,Office Supplies,Labels,East,United States,Pennsylvania,Pittsburgh,6.27,0.01,1,0.0,8.93,Online,Corporate
ORD-100316,2023-07-17,2023-07-19,Margaret Perez,CUS-00502,Coffee Table Glass,Furniture,Tables,East,United States,Florida,Orlando,1056.54,296.52,4,0.0,28.22,Credit Card,Home Office
ORD-104514,2023-07-18,2023-07-21,Melissa Phillips,CUS-00421,Monitor 27-inch 4K,Technology,Computers,West,United States,California,Sacramento,338.74,28.32,1,0.25,15.87,Credit Card,Consumer
ORD-103865,2023-07-18,2023-07-21,Gary Miller,CUS-00219,Toner Cartridge Black,Office Supplies,Appliances,East,United States,New York,New York City,71.0,11.01,1,0.05,15.2,Credit Card,Consumer
ORD-103293,2023-07-18,2023-07-20,Anna Ramirez,CUS-00736,Filing Cabinet Metal,Furniture,Storage,West,United States,Utah,Salt Lake City,491.5,124.21,3,0.0,24.28,Credit Card,Corporate
ORD-104314,2023-07-18,2023-07-20,Jonathan Baker,CUS-00142,Executive Desk Oak,Furniture,Tables,Central,United States,Texas,Dallas,1863.91,583.94,3,0.0,35.74,Online,Corporate
ORD-105000,2023-07-18,2023-07-23,Kevin Flores,CUS-00144,Printer Paper A4 Ream,Office Supplies,Paper,Central,United States,Ohio,Cleveland,8.86,0.65,1,0.0,9.52,Credit Card,Consumer
ORD-100794,2023-07-18,2023-07-19,Anna Rivera,CUS-00105,Toner Cartridge Black,Office Supplies,Appliances,West,United States,California,Sacramento,338.36,69.03,5,0.05,25.12,Debit Card,Consumer
ORD-101588,2023-07-18,2023-07-24,Carol Gomez,CUS-00697,Executive Desk Oak,Furniture,Tables,West,United States,California,San Francisco,1214.77,379.47,2,0.0,26.44,Online,Consumer
ORD-102868,2023-07-18,2023-07-22,Kenneth Ramirez,CUS-00138,Desk Organizer Bamboo,Office Supplies,Storage,South,United States,Kentucky,Louisville,144.65,44.85,4,0.0,20.63,Online,Corporate
ORD-102611,2023-07-18,2023-07-20,Margaret Roberts,CUS-00448,Lounge Chair Leather,Furniture,Chairs,Central,United States,Indiana,Indianapolis,749.19,172.47,1,0.0,20.97,Debit Card,Consumer
ORD-100218,2023-07-18,2023-07-22,Carol Turner,CUS-00612,Standing Desk Adjustable,Furniture,Tables,East,United States,North Carolina,Charlotte,839.54,285.62,2,0.0,23.47,Cash,Home Office
ORD-104475,2023-07-18,2023-07-22,Donald Baker,CUS-00158,Smart Watch Series X,Technology,Phones,Central,United States,Minnesota,Minneapolis,1439.28,290.93,5,0.0,32.34,Online,Consumer
ORD-102823,2023-07-18,2023-07-20,Rebecca Harris,CUS-00184,Conference Table 8-Seat,Furniture,Tables,West,United States,California,Sacramento,1390.36,330.39,1,0.0,49.15,UPI,Home Office
ORD-102436,2023-07-19,2023-07-23,Kevin Jones,CUS-00065,Sticky Notes Assorted,Office Supplies,Labels,South,United States,Louisiana,New Orleans,26.02,6.11,5,0.1,16.74,Cash,Consumer
ORD-101395,2023-07-19,2023-07-24,Mary Diaz,CUS-00218,Monitor 27-inch 4K,Technology,Computers,Central,United States,Missouri,Kansas City,1494.67,199.29,4,0.15,28.48,Debit Card,Consumer
ORD-103054,2023-07-19,2023-07-24,Steven Mitchell,CUS-00674,Tablet 10-inch,Technology,Computers,South,United States,Oklahoma,Oklahoma City,1558.9,331.3,4,0.0,33.32,Debit Card,Consumer
ORD-100124,2023-07-20,2023-07-26,Andrew Hall,CUS-00270,Guest Chair Mesh,Furniture,Chairs,West,United States,California,San Diego,243.46,57.43,2,0.0,16.78,Online,Home Office
ORD-101598,2023-07-20,2023-07-26,Stephanie Lewis,CUS-00743,Sticky Notes Assorted,Office Supplies,Labels,West,United States,Arizona,Phoenix,5.59,-2.05,1,0.05,13.51,Credit Card,Consumer
ORD-103523,2023-07-20,2023-07-26,Joshua Smith,CUS-00842,Conference Table 8-Seat,Furniture,Tables,East,United States,New York,New York City,4064.1,-486.74,4,0.25,43.25,Debit Card,Home Office
ORD-101430,2023-07-20,2023-07-22,Jonathan Johnson,CUS-00195,Toner Cartridge Black,Office Supplies,Appliances,Central,United States,Ohio,Cleveland,117.09,18.18,2,0.1,18.31,Credit Card,Home Office
ORD-100418,2023-07-20,2023-07-23,Sarah Moore,CUS-00836,Smartphone Case Premium,Technology,Phones,Central,United States,Ohio,Cleveland,116.68,47.35,5,0.1,18.07,Credit Card,Consumer
ORD-104450,2023-07-21,2023-07-23,Richard Harris,CUS-00020,Scissors Titanium,Office Supplies,Fasteners,East,United States,Pennsylvania,Pittsburgh,26.79,4.43,2,0.0,16.43,Credit Card,Consumer
ORD-100345,2023-07-21,2023-07-23,George Hall,CUS-00705,Laptop Pro 15-inch,Technology,Computers,West,United States,Arizona,Phoenix,7597.87,1353.12,6,0.0,41.41,Debit Card,Consumer
ORD-105172,2023-07-21,2023-07-24,Shirley Anderson,CUS-00679,Guest Chair Mesh,Furniture,Chairs,Central,United States,Michigan,Detroit,132.89,27.81,1,0.05,11.67,Online,Corporate
ORD-100404,2023-07-21,2023-07-24,Gary Robinson,CUS-00781,Desk Organizer Bamboo,Office Supplies,Storage,West,United States,California,Sacramento,32.49,8.46,1,0.0,9.24,Credit Card,Consumer
ORD-104511,2023-07-21,2023-07-23,Michael Miller,CUS-00680,External SSD 1TB,Technology,Accessories,West,United States,California,San Diego,331.37,93.59,3,0.0,16.63,Credit Card,Consumer
ORD-103145,2023-07-21,2023-07-25,Mark Mitchell,CUS-00775,Wireless Charger Pad,Technology,Accessories,West,United States,Colorado,Denver,121.03,42.15,3,0.0,17.89,Online,Consumer
ORD-103144,2023-07-22,2023-07-25,Angela Torres,CUS-00537,Toner Cartridge Black,Office Supplies,Appliances,Central,United States,Illinois,Chicago,74.58,14.98,1,0.0,10.48,Cash,Consumer
ORD-103034,2023-07-22,2023-07-25,Brenda Scott,CUS-00422,Conference Table 8-Seat,Furniture,Tables,West,United States,Colorado,Denver,1079.59,211.5,1,0.1,43.46,Online,Consumer
ORD-104994,2023-07-22,2023-07-24,Sandra Allen,CUS-00006,Binders Pack of 5,Office Supplies,Binders,West,United States,California,Sacramento,11.89,-0.13,1,0.05,13.96,Credit Card,Corporate
ORD-101013,2023-07-22,2023-07-23,Matthew Taylor,CUS-00140,Sticky Notes Assorted,Office Supplies,Labels,East,United States,Pennsylvania,Philadelphia,10.27,0.32,2,0.15,12.0,Debit Card,Consumer
ORD-103363,2023-07-22,2023-07-26,William Carter,CUS-00521,Executive Desk Oak,Furniture,Tables,East,United States,New York,New York City,1240.78,389.26,2,0.0,22.27,UPI,Consumer
ORD-101693,2023-07-23,2023-07-27,Stephanie Baker,CUS-00707,Conference Table 8-Seat,Furniture,Tables,West,United States,California,Sacramento,6007.12,1247.45,5,0.1,40.14,Credit Card,Consumer
ORD-104818,2023-07-23,2023-07-26,Robert Diaz,CUS-00185,Laptop Pro 15-inch,Technology,Computers,Central,United States,Minnesota,Minneapolis,1302.07,221.62,1,0.0,36.44,Credit Card,Home Office
ORD-105156,2023-07-23,2023-07-28,Amy Sanchez,CUS-00163,Bluetooth Headphones,Technology,Accessories,East,United States,Virginia,Richmond,748.47,139.68,6,0.2,28.6,Debit Card,Consumer
ORD-100492,2023-07-23,2023-07-30,Carol Gomez,CUS-00697,Wireless Mouse Ergonomic,Technology,Accessories,East,United States,New Jersey,Newark,96.89,35.26,3,0.0,15.53,Online,Consumer
ORD-101015,2023-07-23,2023-07-27,Eric Harris,CUS-00583,Toner Cartridge Black,Office Supplies,Appliances,Central,United States,Texas,Houston,132.42,25.26,2,0.05,14.85,Credit Card,Home Office
ORD-102114,2023-07-23,2023-07-27,Mary Rivera,CUS-00251,Desk Organizer Bamboo,Office Supplies,Storage,Central,United States,Illinois,Chicago,94.85,-6.13,4,0.3,17.9,Online,Corporate
ORD-102723,2023-07-23,2023-07-27,Jacob Flores,CUS-00160,Whiteboard Markers Set,Office Supplies,Art,East,United States,Georgia,Atlanta,16.6,0.44,2,0.2,15.83,Cash,Home Office
ORD-103758,2023-07-23,2023-07-25,Margaret Taylor,CUS-00265,Office Chair Ergonomic,Furniture,Chairs,East,United States,Massachusetts,Boston,508.17,136.08,2,0.0,17.74,Credit Card,Corporate
ORD-103542,2023-07-24,2023-07-27,Rebecca Green,CUS-00534,Executive Desk Oak,Furniture,Tables,South,United States,South Carolina,Charleston,1051.33,285.71,2,0.1,24.74,Debit Card,Corporate
ORD-101860,2023-07-24,2023-07-26,Anna Walker,CUS-00556,Monitor 27-inch 4K,Technology,Computers,East,United States,Pennsylvania,Philadelphia,2799.5,549.65,6,0.0,29.29,Debit Card,Consumer
ORD-103481,2023-07-24,2023-07-26,Sarah Harris,CUS-00760,Printer Paper A4 Ream,Office Supplies,Paper,Central,United States,Minnesota,Minneapolis,8.71,-0.19,1,0.0,11.74,Credit Card,Consumer
ORD-104222,2023-07-24,2023-07-29,Steven Johnson,CUS-00282,Guest Chair Mesh,Furniture,Chairs,East,United States,New York,Buffalo,131.13,26.15,1,0.05,15.19,Credit Card,Consumer
ORD-102013,2023-07-24,2023-07-27,Mary Baker,CUS-00041,Toner Cartridge Black,Office Supplies,Appliances,East,United States,New York,New York City,139.38,30.68,2,0.0,11.9,Online,Corporate
ORD-102987,2023-07-24,2023-07-27,Nicholas Robinson,CUS-00788,Webcam HD 1080p,Technology,Accessories,East,United States,Pennsylvania,Pittsburgh,61.73,8.82,1,0.25,15.37,Debit Card,Consumer
ORD-101903,2023-07-24,2023-07-28,Jeffrey Flores,CUS-00171,Executive Desk Oak,Furniture,Tables,Central,United States,Wisconsin,Milwaukee,2701.86,796.82,5,0.05,39.25,Credit Card,Corporate
ORD-104027,2023-07-25,2023-07-30,Ryan Martinez,CUS-00644,Desk Organizer Bamboo,Office Supplies,Storage,Central,United States,Minnesota,Minneapolis,110.11,33.0,3,0.0,18.97,Debit Card,Corporate
ORD-101492,2023-07-25,2023-07-28,Stephen Anderson,CUS-00063,Lounge Chair Leather,Furniture,Chairs,Central,United States,Illinois,Springfield,1969.04,341.53,3,0.15,36.86,Credit Card,Corporate
ORD-101337,2023-07-25,2023-07-31,Dorothy Mitchell,CUS-00361,Toner Cartridge Black,Office Supplies,Appliances,Central,United States,Texas,Dallas,62.57,10.47,1,0.05,11.19,Online,Consumer
ORD-104012,2023-07-25,2023-07-26,Amanda Flores,CUS-00570,Smart Watch Series X,Technology,Phones,West,United States,Colorado,Denver,558.33,110.66,2,0.0,18.83,Debit Card,Home Office
ORD-100391,2023-07-26,2023-08-01,Shirley Scott,CUS-00170,Wireless Charger Pad,Technology,Accessories,West,United States,California,San Francisco,73.24,20.83,2,0.1,15.83,Credit Card,Corporate
ORD-102455,2023-07-26,2023-07-31,Michael Wilson,CUS-00299,Whiteboard Markers Set,Office Supplies,Art,Central,United States,Ohio,Columbus,9.56,-0.22,1,0.0,12.66,Credit Card,Consumer
ORD-103394,2023-07-26,2023-07-30,Susan Ramirez,CUS-00634,Whiteboard Markers Set,Office Supplies,Art,Central,United States,Ohio,Columbus,17.01,1.31,2,0.15,14.72,Credit Card,Consumer
ORD-103227,2023-07-26,2023-07-29,Sandra Wilson,CUS-00807,Monitor 27-inch 4K,Technology,Computers,East,United States,Pennsylvania,Philadelphia,429.3,78.37,1,0.0,21.41,Credit Card,Home Office
ORD-103765,2023-07-26,2023-07-28,Jennifer Lee,CUS-00555,Bookshelf 5-Tier,Furniture,Bookcases,West,United States,California,Sacramento,976.78,284.35,5,0.0,24.82,Credit Card,Home Office
ORD-101834,2023-07-26,2023-07-31,Sharon Sanchez,CUS-00560,Binders Pack of 5,Office Supplies,Binders,South,United States,Tennessee,Nashville,49.7,12.05,4,0.1,19.52,Credit Card,Corporate
ORD-100988,2023-07-27,2023-07-30,Brenda Thomas,CUS-00834,Envelopes Box 100,Office Supplies,Envelopes,South,United States,Kentucky,Louisville,10.42,-0.35,1,0.15,11.41,Debit Card,Corporate
ORD-103691,2023-07-27,2023-08-01,Daniel Clark,CUS-00125,Sofa Sectional Gray,Furniture,Furnishings,West,United States,Arizona,Phoenix,2759.15,591.6,3,0.0,44.05,Credit Card,Consumer
ORD-103843,2023-07-27,2023-08-01,Ronald White,CUS-00850,External SSD 1TB,Technology,Accessories,Central,United States,Texas,Houston,118.87,31.25,1,0.0,12.6,Credit Card,Consumer
ORD-104036,2023-07-27,2023-07-31,Jeffrey Williams,CUS-00359,Laptop Pro 15-inch,Technology,Computers,West,United States,Arizona,Phoenix,1256.79,159.72,1,0.1,46.36,Credit Card,Corporate
ORD-102556,2023-07-27,2023-07-29,Rebecca Perez,CUS-00312,Office Chair Ergonomic,Furniture,Chairs,East,United States,Virginia,Richmond,530.91,140.44,2,0.0,23.48,UPI,Home Office
ORD-103492,2023-07-28,2023-08-01,Ryan Rivera,CUS-00221,Sticky Notes Assorted,Office Supplies,Labels,South,United States,South Carolina,Charleston,19.27,5.08,3,0.0,13.02,Online,Consumer
ORD-103889,2023-07-28,2023-07-30,Charles Rodriguez,CUS-00394,Standing Desk Adjustable,Furniture,Tables,East,United States,Pennsylvania,Pittsburgh,450.7,150.36,1,0.0,21.09,Cash,Corporate
ORD-100230,2023-07-28,2023-08-03,Linda Jackson,CUS-00337,Tablet 10-inch,Technology,Computers,East,United States,New York,New York City,335.88,47.74,1,0.15,17.15,Online,Consumer
ORD-100148,2023-07-28,2023-08-03,Kenneth Johnson,CUS-00809,Lounge Chair Leather,Furniture,Chairs,Central,United States,Wisconsin,Milwaukee,1779.87,235.34,3,0.25,39.56,Online,Home Office
ORD-103824,2023-07-28,2023-08-01,Mark Turner,CUS-00734,Smart Watch Series X,Technology,Phones,Central,United States,Indiana,Indianapolis,276.23,47.46,1,0.05,14.35,UPI,Consumer
ORD-103366,2023-07-28,2023-07-31,William Allen,CUS-00816,Tablet 10-inch,Technology,Computers,West,United States,Arizona,Phoenix,1408.7,274.02,4,0.05,22.05,Credit Card,Corporate
ORD-104129,2023-07-28,2023-07-31,David Roberts,CUS-00133,Envelopes Box 100,Office Supplies,Envelopes,Central,United States,Illinois,Springfield,37.35,8.43,3,0.0,19.66,UPI,Consumer
ORD-104400,2023-07-29,2023-08-01,Barbara Jackson,CUS-00238,Tablet 10-inch,Technology,Computers,Central,United States,Ohio,Columbus,1348.65,208.41,4,0.15,21.07,Debit Card,Consumer
ORD-100389,2023-07-29,2023-08-03,Michelle Perez,CUS-00434,Ballpoint Pens Pack 12,Office Supplies,Art,East,United States,Georgia,Atlanta,20.67,1.52,4,0.15,20.45,Cash,Consumer
ORD-105031,2023-07-29,2023-08-03,Thomas Walker,CUS-00206,Wireless Mouse Ergonomic,Technology,Accessories,East,United States,Massachusetts,Boston,92.01,33.14,3,0.0,15.74,Credit Card,Corporate
ORD-104921,2023-07-30,2023-08-06,Mary Rivera,CUS-00251,Bluetooth Headphones,Technology,Accessories,Central,United States,Ohio,Cleveland,284.6,68.01,2,0.05,17.11,Credit Card,Corporate
